Date,Close,MA50,MA200,GoldenCross
2023-03-30,403.7,400.7348,392.4389,0
2023-03-31,409.39,401.1498,392.61650000000003,0
2023-04-03,410.95,401.45120000000003,392.77525,0
2023-04-04,408.67,401.61199999999997,392.98535,0
2023-04-05,407.6,401.76,393.19405,0
2023-04-06,409.19,401.9368,393.36465000000004,0
2023-04-10,409.61,402.034,393.54074999999995,0
2023-04-11,409.72,402.11480000000006,393.69905,0
2023-04-12,408.05,402.264,393.7889,0
2023-04-13,413.47,402.4038,393.9133,0
2023-04-14,412.46,402.43700000000007,394.07235000000003,0
2023-04-17,413.94,402.38019999999995,394.24035000000003,0
2023-04-18,414.21,402.4174,394.42515,0
2023-04-19,414.14,402.5036,394.58964999999995,0
2023-04-20,411.88,402.43739999999997,394.73925,0
2023-04-21,412.2,402.46840000000003,394.884,0
2023-04-24,412.63,402.57920000000007,395.0022,0
2023-04-25,406.08,402.54,395.08925000000005,0
2023-04-26,404.36,402.37059999999997,395.1899000000001,0
2023-04-27,412.41,402.366,395.3478,0
2023-04-28,415.93,402.405,395.5333,0
2023-05-01,415.51,402.5496,395.7213,0
2023-05-02,410.84,402.62119999999993,395.84985,0
2023-05-03,408.02,402.79979999999995,395.98019999999997,0
2023-05-04,405.13,402.93160000000006,396.0445,0
2023-05-05,412.63,403.17100000000005,396.13379999999995,0
2023-05-08,412.74,403.4982,396.20355,0
2023-05-09,410.93,403.7622,396.28275,0
2023-05-10,412.85,404.094,396.36915,0
2023-05-11,412.13,404.4418,396.47535000000005,0
2023-05-12,411.59,404.7174,396.5281,0
2023-05-15,413.01,404.89380000000006,396.5628,0
2023-05-16,410.25,405.0094,396.55409999999995,0
2023-05-17,415.23,405.34860000000003,396.5764,0
2023-05-18,419.23,405.75480000000005,396.63225,0
2023-05-19,418.62,406.296,396.6531,0
2023-05-22,418.79,406.9536,396.67620000000005,0
2023-05-23,414.09,407.52819999999997,396.6793,0
2023-05-24,411.09,407.91540000000003,396.66979999999995,0
2023-05-25,414.65,408.42280000000005,396.6863000000001,0
2023-05-26,420.02,408.901,396.68645,0
2023-05-30,420.18,409.50479999999993,396.68739999999997,0
2023-05-31,417.85,409.987,396.64115,0
2023-06-01,421.82,410.44520000000006,396.60595,0
2023-06-02,427.92,411.1614,396.59705,0
2023-06-05,427.1,411.84,396.5993,0
2023-06-06,428.03,412.4856,396.6,0
2023-06-07,426.55,413.0868,396.62205,0
2023-06-08,429.13,413.75739999999996,396.70095000000003,0
2023-06-09,429.9,414.32840000000004,396.7887,0
2023-06-12,433.8,414.9304,396.88935,0
2023-06-13,436.66,415.4758,396.9751,0
2023-06-14,437.18,416.0004,397.13445,0
2023-06-15,442.6,416.67900000000003,397.3343,0
2023-06-16,439.46,417.3162,397.54055,0
2023-06-20,437.18,417.876,397.75055,0
2023-06-21,434.94,418.3826,397.94315,0
2023-06-22,436.51,418.91839999999996,398.16450000000003,0
2023-06-23,433.21,419.42159999999996,398.37675,0
2023-06-26,431.44,419.78100000000006,398.54504999999995,0
2023-06-27,436.17,420.25519999999995,398.724,0
2023-06-28,436.39,420.70419999999996,398.87295,0
2023-06-29,438.11,421.1822,399.00865,0
2023-06-30,443.28,421.765,399.25955,0
2023-07-03,443.79,422.40319999999997,399.50550000000004,0
2023-07-05,443.13,423.0218,399.77055,0
2023-07-06,439.66,423.56239999999997,400.04105000000004,0
2023-07-07,438.55,424.2118,400.29105000000004,0
2023-07-10,439.66,424.9178,400.56890000000004,0
2023-07-11,442.46,425.5188,400.89424999999994,0
2023-07-12,446.02,426.12059999999997,401.25325000000004,0
2023-07-13,449.56,426.8016,401.6613,0
2023-07-14,449.28,427.5704,402.08615,0
2023-07-17,450.84,428.4268,402.52345,0
2023-07-18,454.19,429.408,402.94174999999996,0
2023-07-19,455.2,430.25939999999997,403.4038,0
2023-07-20,452.18,431.0482,403.87880000000007,0
2023-07-21,452.18,431.8732,404.30665,0
2023-07-24,454.2,432.7002,404.68780000000004,0
2023-07-25,455.44,433.5664,405.0795499999999,0
2023-07-26,455.51,434.44480000000004,405.4911,0
2023-07-27,452.49,435.23439999999994,405.9396,0
2023-07-28,456.92,436.1678,406.42409999999995,0
2023-07-31,457.79,437.019,406.92435,0
2023-08-01,456.48,437.764,407.42395,0
2023-08-02,450.13,438.39419999999996,407.84475,0
2023-08-03,448.84,438.99519999999995,408.30080000000004,0
2023-08-04,446.81,439.64959999999996,408.70074999999997,0
2023-08-07,450.71,440.44199999999995,409.09864999999996,0
2023-08-08,448.75,441.12399999999997,409.49989999999997,0
2023-08-09,445.75,441.6386,409.90160000000003,0
2023-08-10,445.91,442.15319999999997,410.2597,0
2023-08-11,445.65,442.7092,410.5936,0
2023-08-14,448.11,443.235,410.90955,0
2023-08-15,442.89,443.5344,411.21389999999997,0
2023-08-16,439.64,443.7852,411.5122,0
2023-08-17,436.29,443.9504,411.74854999999997,0
2023-08-18,436.5,444.1494,412.0,0
2023-08-21,439.34,444.35360000000003,412.27410000000003,0
2023-08-22,438.15,444.51859999999994,412.59049999999996,0
2023-08-23,443.03,444.7032,412.95059999999995,0
2023-08-24,436.89,444.70779999999996,413.2533,0
2023-08-25,439.97,444.7636,413.55339999999995,0
2023-08-28,442.76,444.7668,413.85720000000003,0
2023-08-29,449.16,444.9608,414.23235,0
2023-08-30,451.01,445.23740000000004,414.51395,0
2023-08-31,450.35,445.5456,414.77314999999993,0
2023-09-01,451.19,445.8392,415.0535,0
2023-09-05,449.24,446.1598,415.30725,0
2023-09-06,446.22,446.4554,415.5611,0
2023-09-07,444.85,446.629,415.81415,0
2023-09-08,445.52,446.81160000000006,416.06160000000006,0
2023-09-11,448.45,447.01840000000004,416.3309,0
2023-09-12,445.99,447.0726,416.56135,0
2023-09-13,446.51,447.12700000000007,416.7818,0
2023-09-14,450.36,447.2716,417.02195,0
2023-09-15,443.37,447.3458,417.25924999999995,0
2023-09-18,443.63,447.44739999999996,417.50125,0
2023-09-19,442.71,447.50840000000005,417.6764,0
2023-09-20,438.64,447.432,417.83270000000005,0
2023-09-21,431.39,447.1394,417.9551,0
2023-09-22,430.42,446.75659999999993,418.10925000000003,0
2023-09-25,432.23,446.41560000000004,418.30125,0
2023-09-26,425.88,445.9164,418.46485,0
2023-09-27,426.05,445.35360000000003,418.6139,0
2023-09-28,428.52,444.82,418.79009999999994,0
2023-09-29,427.48,444.3260000000001,418.93275,0
2023-10-02,427.31,443.8286,419.05944999999997,0
2023-10-03,421.59,443.1764,419.17040000000003,0
2023-10-04,424.66,442.56080000000003,419.34555,0
2023-10-05,424.5,441.94059999999996,419.5517,0
2023-10-06,429.54,441.4816,419.7993,0
2023-10-09,432.29,440.98900000000003,420.05805,0
2023-10-10,434.54,440.52399999999994,420.2996,0
2023-10-11,436.32,440.12080000000003,420.5776,0
2023-10-12,433.66,439.79140000000007,420.83134999999993,0
2023-10-13,431.5,439.44460000000004,421.08185,0
2023-10-16,436.04,439.2292,421.37875,0
2023-10-17,436.02,438.9354,421.64165,0
2023-10-18,430.21,438.5646,421.88055,0
2023-10-19,426.43,438.1782,422.1086,0
2023-10-20,421.19,437.6838,422.29575,0
2023-10-23,420.46,437.18,422.50115,0
2023-10-24,423.63,436.6904,422.6789,0
2023-10-25,417.55,436.1836,422.8273499999999,0
2023-10-26,412.55,435.6418,422.9372,0
2023-10-27,410.68,435.1296,423.01300000000003,0
2023-10-30,415.59,434.71139999999997,423.10614999999996,0
2023-10-31,418.2,434.28860000000003,423.20464999999996,0
2023-11-01,422.66,433.97880000000004,423.32910000000004,0
2023-11-02,430.76,433.73339999999996,423.52545,0
2023-11-03,434.69,433.68940000000003,423.7557,0
2023-11-06,435.69,433.6038,423.95475,0
2023-11-07,436.93,433.48720000000003,424.13625,0
2023-11-08,437.25,433.249,424.32149999999996,0
2023-11-09,433.84,432.9056,424.48895000000005,0
2023-11-10,440.61,432.7108,424.66825000000006,0
2023-11-13,440.19,432.49080000000004,424.8408,0
2023-11-14,448.73,432.4806,425.0815,0
2023-11-15,449.68,432.54979999999995,425.2975,0
2023-11-16,450.23,432.6574,425.49465000000004,0
2023-11-17,450.79,432.76279999999997,425.66470000000004,0
2023-11-20,454.26,432.87899999999996,425.87424999999996,0
2023-11-21,453.27,433.02459999999996,426.09144999999995,0
2023-11-22,455.02,433.1948,426.29060000000004,0
2023-11-24,455.3,433.2936,426.51385000000005,0
2023-11-27,454.48,433.5158,426.7508,0
2023-11-28,454.93,433.7418,426.98524999999995,0
2023-11-29,454.61,433.97979999999995,427.19415000000004,0
2023-11-30,456.4,434.335,427.4129500000001,0
2023-12-01,459.1,434.88919999999996,427.63854999999995,0
2023-12-04,456.69,435.41460000000006,427.88059999999996,0
2023-12-05,456.6,435.902,428.12730000000005,0
2023-12-06,454.76,436.4796,428.40565000000004,0
2023-12-07,458.23,437.1232,428.7041,0
2023-12-08,460.2,437.7568,429.0018,0
2023-12-11,461.99,438.44699999999995,429.32985,0
2023-12-12,464.1,439.1828,429.6617,0
2023-12-13,470.5,440.161,430.0329,0
2023-12-14,472.01,441.108,430.41925,0
2023-12-15,469.33,442.0046,430.77684999999997,0
2023-12-18,471.97,442.8532,431.11575,0
2023-12-19,474.84,443.70419999999996,431.46759999999995,0
2023-12-20,468.26,444.3786,431.81755000000004,0
2023-12-21,472.7,445.10619999999994,432.18645000000004,0
2023-12-22,473.65,445.906,432.59689999999995,0
2023-12-26,475.65,446.78899999999993,433.04560000000004,0
2023-12-27,476.51,447.5984,433.50135,0
2023-12-28,476.69,448.4118,433.92615,0
2023-12-29,475.31,449.31380000000007,434.3563,0
2024-01-02,472.65,450.2382,434.7389999999999,0
2024-01-03,468.79,451.19019999999995,435.13300000000004,0
2024-01-04,467.28,452.12660000000005,435.5007,0
2024-01-05,467.92,453.01239999999996,435.84574999999995,0
2024-01-08,474.6,454.1534,436.2582,0
2024-01-09,473.88,455.38,436.66175,0
2024-01-10,476.56,456.6976,437.06579999999997,0
2024-01-11,476.35,457.9128,437.4651,0
2024-01-12,476.68,459.0824,437.87050000000005,0
2024-01-16,474.93,460.1278,438.23839999999996,0
2024-01-17,472.29,460.95840000000004,438.58134999999993,0
2024-01-18,476.49,461.79439999999994,438.91684999999995,0
2024-01-19,482.43,462.7292,439.27425000000005,0
2024-01-22,483.45,463.6596,439.64815000000004,0
2024-01-23,484.86,464.6118,440.03445,0
2024-01-24,485.39,465.64279999999997,440.41544999999996,0
2024-01-25,488.03,466.59119999999996,440.80755000000005,0
2024-01-26,487.41,467.5356,441.1960000000001,0
2024-01-29,491.27,468.3864,441.6121,0
2024-01-30,490.89,469.2106,441.9992,0
2024-01-31,482.88,469.8636,442.3513,0
2024-02-01,489.2,470.6318,442.72759999999994,0
2024-02-02,494.35,471.4336,443.1283,0
2024-02-05,492.55,472.21920000000006,443.52035,0
2024-02-06,493.98,472.99840000000006,443.93084999999996,0
2024-02-07,498.1,473.8544,444.36035000000004,0
2024-02-08,498.32,474.73119999999994,444.7888,0
2024-02-09,501.2,475.6566,445.26439999999997,0
2024-02-12,500.98,476.584,445.7475,0
2024-02-13,494.08,477.3376,446.15585,0
2024-02-14,498.57,478.12700000000007,446.56905,0
2024-02-15,502.01,479.0334,447.00155,0
2024-02-16,499.51,479.89160000000004,447.4449000000001,0
2024-02-20,496.76,480.7316,447.8886,0
2024-02-21,497.21,481.5112,448.349,0
2024-02-22,507.5,482.4572,448.82335000000006,0
2024-02-23,507.85,483.37440000000004,449.2989,0
2024-02-26,505.99,484.2122,449.7742,0
2024-02-27,506.93,484.9408,450.2446,0
2024-02-28,506.26,485.6258,450.71525,0
2024-02-29,508.08,486.4008,451.19770000000005,0
2024-03-01,512.85,487.2184,451.6969,0
2024-03-04,512.3,487.9676,452.20715,0
2024-03-05,507.18,488.74600000000004,452.66689999999994,0
2024-03-06,509.75,489.487,453.11949999999996,0
2024-03-07,514.81,490.31019999999995,453.6004500000001,0
2024-03-08,511.72,491.0316,454.0651,0
2024-03-11,511.28,491.727,454.55105000000003,0
2024-03-12,516.78,492.52880000000005,455.07950000000005,0
2024-03-13,515.97,493.342,455.5861,0
2024-03-14,514.95,494.18800000000005,456.06075000000004,0
2024-03-15,509.83,495.00880000000006,456.509,0
2024-03-18,512.86,495.92040000000003,456.9840500000001,0
2024-03-19,515.71,496.87620000000004,457.45349999999996,0
2024-03-20,520.48,497.79380000000003,457.9163,0
2024-03-21,522.2,498.76020000000005,458.3918,0
2024-03-22,521.21,499.65319999999997,458.85769999999997,0
2024-03-25,519.77,500.52160000000003,459.32379999999995,0
2024-03-26,518.81,501.3642,459.7722,0
2024-03-27,523.17,502.329,460.23855,0
2024-03-28,523.07,503.3446,460.6849,0
2024-04-01,522.16,504.25800000000004,461.1124,0
2024-04-02,518.84,504.98620000000005,461.5207,0
2024-04-03,519.41,505.7054,461.90475,0
2024-04-04,513.07,506.26959999999997,462.27279999999996,0
2024-04-05,518.43,506.9304,462.67904999999996,0
2024-04-08,518.72,507.54420000000005,463.09794999999997,0
2024-04-09,519.32,508.18240000000003,463.51199999999994,0
2024-04-10,514.12,508.6394,463.91655,0
2024-04-11,518.0,509.18160000000006,464.34934999999996,0
2024-04-12,510.85,509.741,464.72275,0
2024-04-15,504.45,510.046,465.06305,0
2024-04-16,503.53,510.22960000000006,465.39015,0
2024-04-17,500.55,510.3896,465.67650000000003,0
2024-04-18,499.52,510.5004,465.95515,0
2024-04-19,495.16,510.44160000000005,466.2153,0
2024-04-22,499.72,510.4696,466.51559999999995,0
2024-04-23,505.65,510.5586,466.85110000000003,0
2024-04-24,505.41,510.6472,467.17985,0
2024-04-25,503.49,510.8354,467.485,0
2024-04-26,508.26,511.0292,467.79619999999994,0
2024-04-29,510.06,511.19020000000006,468.0987,0
2024-04-30,501.98,511.2396,468.36220000000003,0
2024-05-01,500.35,511.3114,468.6097500000001,0
2024-05-02,505.03,511.4678,468.86395000000005,0
2024-05-03,511.29,511.5436,469.1444,0
2024-05-06,516.57,511.71799999999996,469.46635000000003,0
2024-05-07,517.14,511.94100000000003,469.7911500000001,0
2024-05-08,517.19,512.1462,470.1060999999999,0
2024-05-09,520.17,512.4244,470.42975000000007,0
2024-05-10,520.84,512.6795999999999,470.7564,0
2024-05-13,520.91,512.8408,471.09850000000006,0
2024-05-14,523.3,513.0608,471.4304,0
2024-05-15,529.78,513.5128,471.79035,0
2024-05-16,528.69,513.8915999999999,472.15139999999997,0
2024-05-17,529.45,514.1844,472.548,0
2024-05-20,530.06,514.5512,472.95410000000004,0
2024-05-21,531.36,514.9528,473.37685000000005,0
2024-05-22,529.83,515.2138,473.77245000000005,0
2024-05-23,525.96,515.4136,474.1585,0
2024-05-24,529.44,515.7034,474.57695,0
2024-05-28,529.81,516.103,474.99645,0
2024-05-29,526.1,516.3678000000001,475.3987,0
2024-05-30,522.61,516.5058,475.7712,0
2024-05-31,527.37,516.6436,476.1936,0
2024-06-03,527.8,516.7556,476.6344,0
2024-06-04,528.39,516.8992,477.09490000000005,0
2024-06-05,534.67,517.1972000000001,477.58575,0
2024-06-06,534.66,517.5142000000001,478.06235,0
2024-06-07,534.01,517.731,478.54165,0
2024-06-10,535.66,517.9828,479.00480000000005,0
2024-06-11,536.95,518.2786,479.5051,0
2024-06-12,541.36,518.729,480.01205000000004,0
2024-06-13,542.45,519.1898,480.5105,0
2024-06-14,542.78,519.784,480.97860000000003,0
2024-06-17,547.1,520.3574,481.45905,0
2024-06-18,548.49,520.9528,481.94975,0
2024-06-20,547.0,521.5064,482.42879999999997,0
2024-06-21,544.51,522.1142,482.90515,0
2024-06-24,542.74,522.609,483.3877499999999,0
2024-06-25,544.83,523.2886,483.88765,0
2024-06-26,545.51,524.1098000000001,484.3876,0
2024-06-27,546.37,524.9666,484.8772,0
2024-06-28,544.22,525.84,485.36834999999996,0
2024-07-01,545.34,526.7564,485.8625,0
2024-07-02,549.01,527.8334,486.35575000000006,0
2024-07-03,551.46,528.8682,486.8962,0
2024-07-05,554.64,529.8480000000001,487.45125,0
2024-07-08,555.28,530.8454,488.0141,0
2024-07-09,555.82,531.8919999999999,488.6,0
2024-07-10,561.32,532.9532,489.24965,0
2024-07-11,556.48,533.8815999999999,489.87995,0
2024-07-12,559.99,535.0418,490.51875,0
2024-07-15,561.53,536.2654,491.19699999999995,0
2024-07-16,564.86,537.462,491.89104999999995,0
2024-07-17,556.94,538.375,492.53315000000003,0
2024-07-18,552.66,539.0968,493.15905,0
2024-07-19,548.99,539.7338,493.76744999999994,0
2024-07-22,554.65,540.4830000000001,494.43275,0
2024-07-23,553.78,541.1552,495.07835,0
2024-07-24,541.23,541.563,495.662,0
2024-07-25,538.41,541.913,496.20635000000004,0
2024-07-26,544.44,542.3358,496.76709999999997,0
2024-07-29,544.76,542.6354,497.3182,0
2024-07-30,542.0,542.9016,497.84659999999997,0
2024-07-31,550.81,543.3288,498.43235,0
2024-08-01,543.01,543.5878,498.98990000000003,0
2024-08-02,532.9,543.6185999999999,499.4742,0
2024-08-05,517.38,543.3696,499.881,0
2024-08-06,522.15,543.2934,500.34069999999997,0
2024-08-07,518.66,543.0778,500.80185,0
2024-08-08,530.65,543.0946,501.34915,0
2024-08-09,532.99,543.2324,501.9118,0
2024-08-12,533.27,543.4456,502.46,0
2024-08-13,542.04,543.739,503.08245000000005,0
2024-08-14,543.75,544.058,503.73845,0
2024-08-15,553.07,544.5516,504.4504,0
2024-08-16,554.31,544.9444,505.144,0
2024-08-19,559.61,545.4434,505.85105000000004,0
2024-08-20,558.7,545.9372,506.53125,0
2024-08-21,560.62,546.4364,507.18055,0
2024-08-22,556.22,546.8218,507.7882,0
2024-08-23,562.13,547.2372,508.42040000000003,0
2024-08-26,560.79,547.6039999999999,509.03970000000004,0
2024-08-27,561.56,547.9796,509.66125000000005,0
2024-08-28,558.3,548.2036,510.28354999999993,0
2024-08-29,558.35,548.4008,510.87225,0
2024-08-30,563.68,548.7344,511.4896999999999,0
2024-09-03,552.08,548.8858,512.00645,0
2024-09-04,550.95,549.05,512.5128,0
2024-09-05,549.61,549.1456000000001,513.0097,0
2024-09-06,540.36,549.0426,513.45755,0
2024-09-09,546.41,549.0434,513.9183,0
2024-09-10,548.79,549.1347999999999,514.3959,0
2024-09-11,554.42,549.3164,514.8929,0
2024-09-12,559.09,549.518,515.41185,0
2024-09-13,562.01,549.729,515.9495,0
2024-09-16,562.84,549.8929999999999,516.48905,0
2024-09-17,563.07,550.0488,517.03135,0
2024-09-18,561.4,550.1604,517.55635,0
2024-09-19,570.98,550.3536,518.11575,0
2024-09-20,568.25,550.589,518.67355,0
2024-09-23,569.67,550.7826,519.2389,0
2024-09-24,571.3,550.9780000000001,519.8216,0
2024-09-25,570.04,551.0816,520.3806500000001,0
2024-09-26,572.3,551.3888000000001,520.94115,0
2024-09-27,571.47,551.765,521.48855,0
2024-09-30,573.76,552.2604,522.03685,0
2024-10-01,568.62,552.5398,522.5274499999999,0
2024-10-02,568.86,552.8414,523.0117,0
2024-10-03,567.82,553.3732,523.50415,0
2024-10-04,572.98,554.0646,524.0092,0
2024-10-07,567.8,554.5318,524.474,0
2024-10-08,573.17,555.1,524.9985499999999,0
2024-10-09,577.14,555.8027999999999,525.52075,0
2024-10-10,576.13,556.3092,526.03315,0
2024-10-11,579.58,557.0405999999999,526.5527999999999,0
2024-10-14,584.32,558.069,527.09185,0
2024-10-15,579.78,559.317,527.6073,0
2024-10-16,582.3,560.52,528.14225,0
2024-10-17,582.35,561.7937999999999,528.6907500000001,0
2024-10-18,584.59,562.8726,529.2697499999999,0
2024-10-21,583.63,563.8854,529.8515,0
2024-10-22,583.32,564.8864,530.4285,0
2024-10-23,577.99,565.6053999999999,530.9454499999999,0
2024-10-24,579.24,566.3152,531.47225,0
2024-10-25,579.04,566.8346,531.98465,0
2024-10-28,580.83,567.365,532.50705,0
2024-10-29,581.77,567.8081999999999,533.0325,0
2024-10-30,580.01,568.2344,533.5579,0
2024-10-31,568.64,568.3948,534.03965,0
2024-11-01,571.04,568.6912,534.5124,0
2024-11-04,569.81,568.8448,534.9493,0
2024-11-05,576.7,569.163,535.41555,0
2024-11-06,591.04,569.7526,535.9464499999999,0
2024-11-07,595.61,570.4988000000001,536.4975499999999,0
2024-11-08,598.19,571.2955999999999,537.04835,0
2024-11-11,598.76,571.9971999999999,537.6051,0
2024-11-12,596.9,572.8936,538.1332500000001,0
2024-11-13,597.19,573.8184,538.66475,0
2024-11-14,593.35,574.6932,539.2171,0
2024-11-15,585.75,575.601,539.69985,0
2024-11-18,588.15,576.4358,540.16885,0
2024-11-19,590.3,577.2660000000001,540.6576,0
2024-11-20,590.5,577.9876,541.1401999999999,0
2024-11-21,593.67,578.6792,541.6180499999999,0
2024-11-22,595.51,579.3492,542.104,0
2024-11-25,597.53,580.043,542.58565,0
2024-11-26,600.65,580.7946,543.084,0
2024-11-27,598.83,581.5432,543.60775,0
2024-11-29,602.55,582.1745999999999,544.12765,0
2024-12-02,603.63,582.8822,544.63575,0
2024-12-03,603.91,583.567,545.15775,0
2024-12-04,607.66,584.2941999999999,545.71225,0
2024-12-05,606.66,585.0266,546.2595,0
2024-12-06,607.81,585.7367999999999,546.76105,0
2024-12-09,604.68,586.401,547.2452000000001,0
2024-12-10,602.8,586.9818,547.72925,0
2024-12-11,607.46,587.7586,548.2319,0
2024-12-12,604.33,588.468,548.72225,0
2024-12-13,604.21,589.1958,549.2028999999999,0
2024-12-16,606.79,589.872,549.6726,0
2024-12-17,604.29,590.6018,550.1325499999999,0
2024-12-18,586.28,590.8639999999999,550.52805,0
2024-12-19,586.1,591.0432,550.9098,0
2024-12-20,591.15,591.3435999999999,551.2914999999999,0
2024-12-23,594.69,591.6458,551.70635,0
2024-12-24,601.3,591.9854,552.15645,0
2024-12-26,601.34,592.4166,552.57925,0
2024-12-27,595.01,592.6708,552.97445,0
2024-12-30,588.22,592.7882,553.3408000000001,0
2024-12-31,586.08,592.818,553.72205,0
2025-01-02,584.64,592.8382,554.0809499999999,0
2025-01-03,591.95,593.0108,554.4621500000001,0
2025-01-06,595.36,593.3582,554.8365500000001,0
2025-01-07,588.63,593.5459999999999,555.1687,0
2025-01-08,589.49,593.755,555.5101,0
2025-01-10,580.49,593.7482,555.8137,0
2025-01-13,581.39,593.7406,556.1266,0
2025-01-14,582.19,593.7841999999999,556.4217,0
2025-01-15,592.78,594.2669999999999,556.77025,0
2025-01-16,591.64,594.679,557.11765,0
2025-01-17,597.58,595.2344,557.51135,0
2025-01-21,603.05,595.7614,557.9295500000001,0
2025-01-22,606.44,596.0694,558.3964,0
2025-01-23,609.75,596.3521999999999,558.8530000000001,0
2025-01-24,607.97,596.5477999999999,559.29925,0
2025-01-27,599.37,596.56,559.6995,0
2025-01-28,604.52,596.7124,560.1515,0
2025-01-29,601.81,596.8048,560.57055,0
2025-01-30,605.04,597.0386,561.0415,0
2025-01-31,601.82,597.36,561.52835,0
2025-02-03,597.77,597.5524,561.99955,0
2025-02-04,601.78,597.7819999999999,562.5057,0
2025-02-05,604.22,598.0563999999999,563.0292,0
2025-02-06,606.32,598.3094,563.585,0
2025-02-07,600.77,598.4146000000001,564.09025,0
2025-02-10,604.85,598.561,564.58625,0
2025-02-11,605.31,598.6542000000001,565.08575,0
2025-02-12,603.36,598.7447999999999,565.5851,0
2025-02-13,609.73,598.8884,566.09245,0
2025-02-14,609.7,599.0097999999999,566.59065,0
2025-02-18,611.49,599.1614,567.1382,0
2025-02-19,612.93,599.2668,567.7010999999999,0
2025-02-20,610.38,599.3412000000001,568.22785,0
2025-02-21,599.94,599.1838,568.6711,0
2025-02-24,597.21,599.0344,569.0743,0
2025-02-25,594.24,598.8632,569.4598,0
2025-02-26,594.54,598.6048,569.8465500000001,0
2025-02-27,585.05,598.2192,570.17095,0
2025-02-28,594.18,598.0186,570.53765,0
2025-03-03,583.77,597.5581999999999,570.85195,0
2025-03-04,576.86,597.0096,571.1197500000001,0
2025-03-05,583.06,596.9452,571.38615,0
2025-03-06,572.71,596.6774,571.60625,0
2025-03-07,575.92,596.3728000000001,571.8385999999999,0
2025-03-10,560.58,595.6906,571.9911999999999,0
2025-03-11,555.92,594.783,572.1139999999999,0
2025-03-12,558.87,593.9336,572.2592,0
2025-03-13,551.42,593.0618,572.3865000000001,0
2025-03-14,562.81,592.5536,572.55335,0
2025-03-17,567.15,592.175,572.74005,0
2025-03-18,561.02,591.7026,572.9146499999999,0
2025-03-19,567.13,591.2062,573.13725,0
2025-03-20,565.49,590.6088000000001,573.32785,0
2025-03-21,563.98,590.1158,573.50875,0
2025-03-24,574.08,589.8076,573.7372,0
2025-03-25,575.46,589.707,573.94115,0
2025-03-26,568.59,589.451,574.1107999999999,0
2025-03-27,567.08,589.1487999999999,574.27615,0
2025-03-28,555.66,588.4064,574.3761499999999,0
2025-03-31,559.39,587.7614,574.48835,0
2025-04-01,560.97,587.0292,574.5864,0
2025-04-02,564.52,586.2586,574.6967500000001,0
2025-04-03,536.7,584.8638000000001,574.66635,0
2025-04-04,505.28,582.7744,574.4572499999999,0
2025-04-07,504.38,580.7026000000001,574.2367,0
2025-04-08,496.48,578.6448,573.9841,0
2025-04-09,548.62,577.5268,574.00465,0
2025-04-10,524.58,575.9822,573.91385,0
2025-04-11,533.94,574.5602,573.8594,0
2025-04-14,539.12,573.3062,573.82745,0
2025-04-15,537.61,572.103,573.78365,0
2025-04-16,525.66,570.5806,573.69085,0
2025-04-17,526.41,569.0243999999999,573.5962000000001,0
2025-04-21,513.88,567.1756,573.4205499999999,0
2025-04-22,527.25,565.7052,573.2995,0
2025-04-23,535.42,564.3166,573.2034,0
2025-04-24,546.69,563.1442,573.16045,0
2025-04-25,550.64,562.0898000000001,573.13455,0
2025-04-28,550.85,560.9122,573.0822000000001,0
2025-04-29,554.32,559.8045999999999,573.0714,0
2025-04-30,554.54,558.6655999999999,573.0441500000001,0
2025-05-01,558.47,557.5764,573.02885,0
2025-05-02,566.76,556.704,573.03835,0
2025-05-05,563.51,555.9754,573.0712,0
2025-05-06,558.8,555.2072000000001,573.1019,0
2025-05-07,561.15,554.5454,573.1627000000001,0
2025-05-08,565.06,553.9558000000001,573.21475,0
2025-05-09,564.34,553.5416,573.26755,0
2025-05-12,582.99,553.3178,573.47635,0
2025-05-13,586.84,553.3792000000001,573.7185,0
2025-05-14,587.59,553.5938000000001,573.9342499999999,0
2025-05-15,590.46,553.7418,574.16275,0
2025-05-16,594.2,554.1716,574.42375,0
2025-05-19,594.85,554.5502,574.64395,0
2025-05-20,592.85,555.1956,574.89315,0
2025-05-21,582.86,555.7343999999999,575.1429499999999,0
2025-05-22,583.09,556.2188,575.4715,0
2025-05-23,579.11,556.7726,575.7563,0
2025-05-27,591.15,557.3394000000001,576.11875,0
2025-05-28,587.73,557.751,576.40415,0
2025-05-29,590.05,558.3316,576.68945,0
2025-05-30,589.39,558.7768,576.97005,0
2025-06-02,592.71,559.3212,577.2234000000001,0
2025-06-03,596.09,559.9634,577.4851,0
2025-06-04,595.93,560.4004,577.6994,0
2025-06-05,593.05,560.7522,577.8931,0
2025-06-06,599.14,561.3632,578.09075,0
2025-06-09,599.68,562.0152,578.29565,0
2025-06-10,603.08,562.9636,578.50795,0
2025-06-11,601.36,563.803,578.73365,0
2025-06-12,603.75,564.6586,578.9417500000001,0
2025-06-13,597.0,565.3081999999999,579.1228,0
2025-06-16,602.68,566.6278,579.3284,0
2025-06-17,597.53,568.4728,579.52455,0
2025-06-18,597.44,570.3340000000001,579.72,0
2025-06-20,594.28,572.29,579.873,0
2025-06-23,600.15,573.3206,580.11335,0
2025-06-24,606.78,574.9646,580.3925,0
2025-06-25,607.12,576.4282,580.68005,0
2025-06-26,611.87,577.8832,581.0376,0
2025-06-27,614.91,579.4292,581.3801,0
